Name,Mean_SPVgeneral,Skew_SPVgeneral,Variance_TA,Skew_TA,Kurtosis_TA,CREDI_TA,Down Hours_TA,Mean_WOF20,Variance_WOF20,Down Hours_WOF20,Days above 25,Days below -2,cluster,is_centroid,selected
2045_MEHR_SP126,0.8075449668441905,0.756169851458452,-0.7760939474836778,0.21195064326611956,-0.08519125640242359,1.2354925972327313,-1.1117192630700605,0.7858325458645986,0.5128411130316636,-0.054068734887889394,-0.10966736707014567,-0.7241221164602797,1,False,False
2046_MEHR_SP126,-1.7719345329362401,2.2745775654766973,-0.12273515765615654,-0.4503385367520814,0.3103938340196111,-0.5861143633463773,-0.6473549439973538,-0.7457390961299433,1.9192080884498888,3.7220859385031453,-0.6065976241067432,0.2758560443658209,1,False,False
2047_MEHR_SP126,0.2740776006600232,1.570271896106268,-0.7463743697940369,0.06834078819511118,-0.9697844998689507,-0.8052497551731199,-0.04641288402090996,0.9389330392041236,0.6271582098626665,0.34342123073221953,-0.855062752625042,-0.5812680934851224,1,False,False
2048_MEHR_SP126,0.36812508115750536,0.9924762366829301,0.4617272490824919,0.5453570793055056,0.42137907550853126,-1.7777594293839085,1.1896156711579122,0.7354539821812,0.23309524502398007,-0.8072076171154642,0.3872628899664519,0.9901261592416071,2,False,False
2049_MEHR_SP126,-0.8516072095621211,1.9816983164018105,1.1121638493606405,0.2497488998050663,0.29384204277557274,-0.6290939903202115,0.2950314682384332,-0.8300715244235461,-0.4196672458950372,0.6572290983270423,1.381123404039647,0.8472721362664498,2,False,False
2050_MEHR_SP126,-0.2541848846751878,1.1735196452094494,0.1292371453334449,0.7937179112598705,1.4852549908307677,0.7022941406231473,1.6676377643209925,-0.7986087387492807,-0.3230153119708368,-0.42017791374851604,1.6295885325579458,-0.4384140705099652,1,False,False
2051_MEHR_SP126,-0.09719518484192861,1.4432557601535925,-1.157262929400926,-1.3209730579623618,-0.17125681108063903,0.42647842609683434,-1.528281372826459,-0.8469884191657626,-0.02990917325316124,0.15513651017532581,-0.855062752625042,-0.4384140705099652,0,False,False
2052_MEHR_SP126,-0.3204742035686433,1.298435536560807,0.8817672551420981,-2.6736330017970817,0.849601108560901,-1.4599273380139692,-0.6268682828617933,0.7558108087301791,1.7183157968311886,0.34342123073221953,-0.855062752625042,2.561520411968336,0,False,False
2053_MEHR_SP126,-1.3648206721844056,2.140865293670984,0.5327252493807793,-0.5989398857037059,0.7072915796618358,-0.9679701264135668,0.9710912857119326,0.4526744838402262,0.6912904618567776,-0.5457010607864451,-0.35813249558844445,1.2758342051919216,0,False,False
2054_MEHR_SP126,1.633286145206747,0.3565129582184598,1.1755064289973824,0.6694259716030396,0.8116016831355065,1.2456777084340243,0.7593957873111398,-1.5048361863467545,0.40733647016811664,1.6509540123773145,2.374983918112842,-0.1527060245596508,1,False,False
2055_MEHR_SP126,1.7070627830066665,0.18999929137202845,-0.08987671408099492,0.9423041565104332,0.6385440264206272,0.02035156985800573,0.5955024982266551,0.6970285862401927,2.483865843339902,1.6195732256178323,0.8841931470030494,-0.5812680934851224,1,False,False
2056_MEHR_SP126,1.9492430784886776,-0.047830717868653116,2.0254731941178257,0.43308268637926806,-1.916981208754404,-0.6764109223942928,1.5856911197787502,-0.21169521751898265,0.1595215123395715,2.0484439779974233,0.8841931470030494,-0.295560047534808,1,False,False
2057_MEHR_SP126,-0.15711583061818307,1.6786390773463196,-0.48198346684044274,-0.5702511706576804,0.37664366591785675,-1.6330569489490072,0.99840683389268,1.3745570661546835,-0.16329002614742483,-0.901349977393911,-0.855062752625042,0.7044181132912926,0,False,False
2058_MEHR_SP126,-0.8967195892970633,1.730702661829283,0.6800384930481586,-0.7137449437845986,0.21960095988997225,-3.062789859831177,0.8208557707178216,0.1618580070975766,0.3584036611613918,2.0379837157442626,-0.6065976241067432,1.4186882281670787,0,False,False
2059_MEHR_SP126,1.0448736729283081,0.3166350886747295,0.47647525271121854,0.15079609230989569,-1.6845751182889148,0.254654936681646,-0.5995527346810459,0.6150845792475406,0.5230076391362398,0.62584831156756,-0.6065976241067432,-0.7241221164602797,1,False,False
2060_MEHR_SP126,0.17765009795396347,1.2948873641709358,-0.5538786483431158,0.6780549577688101,-0.047624975057598815,0.6729436736801606,-0.16250396378908663,-0.34299513718962205,0.774397428835491,1.410367980554617,0.6357280184847507,-0.7241221164602797,1,False,False
2061_MEHR_SP126,-0.20932887507606926,1.1116125750617445,0.7970481892818442,1.9588402788605186,0.5550771236012122,0.1507431890474874,2.6168530636019662,-0.5713148167202574,1.2186552581728483,0.8978151301497398,2.6234490466311406,-0.295560047534808,1,False,False
2062_MEHR_SP126,0.7448352555575263,1.0317831302157057,-0.7611409382113281,1.345917097277605,-0.238966428681917,1.2325499037830026,-0.04641288402090996,1.0299467272302452,0.483689748465185,-0.5561613230396059,0.3872628899664519,-0.8669761394354369,1,False,False
2063_MEHR_SP126,-0.5067626425697749,1.601771308387937,-0.9354218198033609,1.9904814935750201,1.6656470198526512,0.6657188360158443,0.2677159200576857,-0.054653152804468925,1.1126510567284549,0.3120404439727372,1.8780536610762446,-0.8669761394354369,1,False,False
2064_MEHR_SP126,1.6240808297024545,0.13545122365211318,-0.37859505277183153,0.3534838574259919,4.272613676798741,2.646818476476375,0.23357148483175139,-1.058254429903394,-0.6198248391491227,0.12375572341584354,3.1203793036677383,-0.295560047534808,1,False,False
2016_MRM2_SP126,-0.0226352224905049,1.202500795432552,0.48589017746967367,2.138913930687751,0.11304803042685839,0.522027464453109,2.446130887472295,-1.3728580454196557,-0.020217150236577594,2.1216658137695488,2.126518789594543,-0.8669761394354369,1,False,False
2017_MRM2_SP126,-1.6721131639283846,2.02500999864994,-1.1510000445369697,0.30729692064092606,0.19716924886356502,0.7665365789086735,-0.41517278446100053,0.748804782163177,1.3010048319481347,0.06099414989687897,-0.6065976241067432,-0.7241221164602797,1,False,False
2018_MRM2_SP126,2.642874612176977,-0.07596561519928723,0.52364297180505,1.2290262828944298,0.36472860525886364,1.326654107215756,1.5242311363720684,0.8739903180894846,2.5576868401867285,2.2262684363011562,2.126518789594543,-0.8669761394354369,1,False,False
2019_MRM2_SP126,-0.3335273542103952,1.621277592581803,0.3848281853723627,0.7731747642142892,0.12475205214707147,-1.0952781755776482,0.3223470164191806,-0.6599014105838917,-0.26696408953994444,1.45220902956726,1.1326582755213483,-0.7241221164602797,2,False,False
2020_MRM2_SP126,0.4663527720935021,1.035788394803895,-0.36802585034677915,-0.9330685110341764,3.177120968724998,0.8541831343335491,0.09016485688282729,-0.28375322640202827,0.16303393490503904,0.3748020174917018,0.3872628899664519,0.7044181132912926,1,False,False
2021_MRM2_SP126,2.3118837541073263,-0.31510138222409523,1.9721896943236814,0.6865629880396218,-0.8120659180562432,0.07851081757580286,1.5856911197787502,0.4738829759235561,-0.23223887417881645,1.0547190639471513,1.8780536610762446,-0.4384140705099652,2,False,False
2022_MRM2_SP126,1.0171313457336415,0.7345946477975542,-0.20222923445769933,-0.12146499473906877,0.8129763944701023,0.6066069843108104,-0.16250396378908663,-1.5913322824500327,-1.926089372039517,-0.07498925939421092,-0.35813249558844445,-0.1527060245596508,2,False,False
2023_MRM2_SP126,-1.5753647750743274,0.5214861823327598,-0.8916704158718894,-0.5660211949537919,-0.5705114024487763,-1.3534891220296528,-0.7361304755847831,2.069393741706621,0.05817547947779934,-1.3511412542798238,-0.855062752625042,-0.295560047534808,3,False,False
2024_MRM2_SP126,-0.888487463960523,-0.5695454467203142,-1.5325004699014135,0.7923735276766952,0.04387221435533105,0.294058325426823,-0.8863659905788941,-0.0611391390913571,-0.8168914618549267,-0.8699691906344287,-0.6065976241067432,-0.8669761394354369,2,False,False
2025_MRM2_SP126,-0.3023793033189943,-0.9615235599959389,-1.658094503958878,-0.09596722603286331,-0.8227173458956584,-0.8263269249359674,-1.5760835821427672,0.6577471507880409,-0.17926732644586224,-1.4871246635709137,-0.855062752625042,-0.8669761394354369,3,False,False
2026_MRM2_SP126,1.4409789367123789,-1.449949542672786,0.32537869545594467,-0.5923638768501727,-0.9696379237517421,-0.1677047361307117,-0.9751415221663232,-0.8516618833049209,-0.6603235349972525,-0.6503036833180528,-0.855062752625042,-0.295560047534808,2,False,False
2027_MRM2_SP126,0.40455924710076385,-0.6358324575627797,-0.17895221069606038,0.047287188659833806,0.7811837231139834,-0.8244145471394406,0.3564914516451149,0.9602914317926315,-0.4750460765087008,-1.1837770582292515,-0.35813249558844445,-0.009852001584493559,3,False,True
2028_MRM2_SP126,-1.116143849935103,0.023541507915225003,-1.0323715579036616,0.4222589147338908,-1.596393338162758,-1.3819954858952035,-0.5244349771839903,-1.6008832547476963,-1.8772503991771081,-0.04360847263472863,-0.855062752625042,-0.8669761394354369,2,False,False
