cy_id,Days above 18,Days below 15,Days above 25,Days below -2,Days with $\geq 1$ hour above 18,Days below with max temp below 15,Averaged temperature distance,Averaged temp difference above 18,Averaged temp difference below 15,Hourly temperature variation,Annual average temperature,Daily temperature variation,Monthly temperature variation,Hottest temperature,Coldest temperature,# consecutive days above 20,# consecutive days below 0,cluster,is_centroid,selected
2046_AWCM_SP126,68.0,237.0,0.0,2.0,128.0,185.0,5.813710103881278,6.587802659817351,1.4127561700913245,6.37975486126192,12.011802236301367,6.025237906119363,5.761349217651499,28.8271,-4.48385,10,2,2,False,True
2047_AWCM_SP126,72.0,238.0,2.0,2.0,132.0,185.0,5.68225341324201,6.544506643835616,1.3530461255707762,6.347998584909758,12.023838837899545,5.9476855412452885,5.515917534471274,32.11576,-6.82415,8,5,2,False,True
2048_AWCM_SP126,50.0,241.0,0.0,3.0,116.0,183.0,5.742056405251141,6.94997097260274,1.0965825993150686,6.170752327826628,11.460805217440802,5.819896364951736,5.504416994051603,30.21862,-4.54382,5,4,12,False,False
2049_AWCM_SP126,60.0,246.0,4.0,3.0,122.0,190.0,5.873077656392694,6.815600624429224,1.3208368390410956,6.414394976761707,11.7685960216895,5.998393697388305,5.5056850817189655,32.07457,-5.54034,9,4,3,False,False
2050_AWCM_SP126,89.0,225.0,2.0,6.0,142.0,184.0,6.655672523972602,7.1031262602739735,1.676537256849315,7.366463021874785,11.697401989726028,6.984483221171099,6.681457057053224,32.19582,-13.08599,7,9,5,False,False
2051_AWCM_SP126,66.0,233.0,5.0,11.0,143.0,185.0,5.924987743150685,6.622820418949772,1.507667593607306,6.868967530747222,12.090347444063925,6.40572670984954,5.810243723181473,33.05983,-11.18089,8,9,2,False,False
2052_AWCM_SP126,67.0,250.0,3.0,7.0,122.0,203.0,6.198318882420091,7.135929063926941,1.3421192739726029,6.642470278451229,11.49552097791439,6.2513663898417535,5.738374277579827,33.48759,-6.57095,16,5,4,False,False
2053_AWCM_SP126,63.0,245.0,9.0,0.0,123.0,202.0,5.952472702054794,6.736438601598174,1.4726364566210044,6.346204188219295,11.992800211187214,5.937558316019056,5.560913751854125,33.92361,-3.05961,12,3,4,False,False
2054_AWCM_SP126,33.0,262.0,2.0,12.0,114.0,189.0,5.976490089041095,7.397070487442922,0.9698249703196344,6.494062128386521,10.963159851598173,6.111986140863445,5.661498942711937,30.53887,-6.46704,8,8,8,False,False
2055_AWCM_SP126,67.0,243.0,0.0,5.0,129.0,185.0,5.698879607305935,6.5951844155251145,1.352398151826484,6.279500137234306,12.00591669634703,5.821543259694071,5.519698290415915,30.91266,-5.71001,9,5,2,False,False
2056_AWCM_SP126,62.0,236.0,3.0,3.0,141.0,187.0,6.215537668949771,6.988195251141553,1.4183166621004566,6.872663693184493,11.630327634335154,6.500713942605559,6.206513071517458,32.46996,-6.42698,11,5,2,False,False
2057_AWCM_SP126,62.0,236.0,0.0,1.0,136.0,178.0,5.791148188356164,6.636279688356165,1.3604742568493151,6.390336677299903,11.929800325342466,5.979287653318711,5.427791170397832,29.94197,-3.00712,7,3,2,False,True
2058_AWCM_SP126,84.0,237.0,9.0,9.0,125.0,190.0,6.168439341324201,6.688632424657535,1.661790006849315,6.93665634144365,12.155140672374428,6.560351356095008,6.171354489537166,35.03654,-7.53864,12,8,10,False,False
2059_AWCM_SP126,48.0,234.0,0.0,8.0,133.0,178.0,5.715549922374429,6.708068100456622,1.2519667648401829,6.343080657154643,11.788383607305937,5.928680847999623,5.445924406610267,30.82356,-10.07179,8,11,3,False,False
2060_AWCM_SP126,57.0,234.0,1.0,14.0,130.0,179.0,5.863043269406393,6.898926978310502,1.228967877853881,6.653338039020388,11.60419605874317,6.3158167183572855,6.025093620344982,31.75807,-8.37133,7,19,3,False,False
2061_AWCM_SP126,75.0,234.0,0.0,1.0,137.0,183.0,5.662088085616438,6.374629159817351,1.4504769988584472,6.171361423598245,12.238865912100456,5.799591440795858,5.366005564872254,28.82608,-3.47789,8,3,2,False,False
2062_AWCM_SP126,26.0,267.0,0.0,5.0,85.0,218.0,6.136432930365297,7.867649316210045,0.7549630388127855,5.937999656582074,10.373493147260271,5.60546512817778,5.2549375916391705,31.48708,-6.3904,2,3,9,False,False
2063_AWCM_SP126,25.0,292.0,0.0,3.0,75.0,213.0,5.659048360730594,7.529115565068493,0.6714026015981736,5.516205231632915,10.683756842465751,5.135459003833749,4.711933928977984,30.36289,-6.29962,5,3,9,False,False
2064_AWCM_SP126,58.0,251.0,6.0,1.0,116.0,205.0,5.962641110730594,6.976272621004566,1.3064727762557078,6.311673472041453,11.659456615437158,5.90854758713069,5.468059408113054,34.83826,-4.90913,5,2,4,False,False
