Name,Year,Mean_SPVgeneral,Skew_SPVgeneral,Variance_TA,Skew_TA,Kurtosis_TA,CREDI_TA,Down Hours_TA,Mean_WOF20,Variance_WOF20,Down Hours_WOF20,Days above 25,Days below -2
2048_ECE3_SP126,2048.0,0.0204062436073059,1.5588446372220497,39.78557405266692,-0.1964699087879599,-0.0920641623187723,7880.99950870219,7281.0,0.2692175590186602,0.0313987563817581,305.0,3.0,3.0
2049_ECE3_SP126,2049.0,0.020511253652968,1.6049628873157733,46.569878002056186,0.1384012112128075,-0.7347528279356044,400.7804487022374,7580.0,0.2634464874732021,0.029522372576116,195.0,2.0,1.0
2050_ECE3_SP126,2050.0,0.0216333965753424,1.5169368017066474,45.75216613141803,0.120619721392364,-0.7074977920915817,3565.788658702233,7356.0,0.2433430551813373,0.0291098358860699,367.0,4.0,0.0
2051_ECE3_SP126,2051.0,0.0215931353120243,1.55290980682225,43.20167303766795,0.3335898565826338,-0.31010568933223,6915.514928702221,7546.0,0.2501204089634788,0.0307298871930847,261.0,7.0,0.0
2052_ECE3_SP126,2052.0,0.0206861121765601,1.6097281276137851,39.80370059463425,0.0695121710574281,-0.2330641620528468,-3384.811781297766,7368.0,0.2802810925904783,0.0334886838253465,199.0,2.0,1.0
2053_ECE3_SP126,2053.0,0.0222755863013698,1.511044197729605,43.79979018341847,0.1791002392003658,-0.4055811803913824,2928.135098702232,7418.0,0.2258736393423907,0.0281142277803413,238.0,5.0,2.0
2054_ECE3_SP126,2054.0,0.0206432818112633,1.5823083053273783,45.64819524053126,-0.1444933714875374,-0.2719396148290856,711.3282587022333,7386.0,0.2443953915464728,0.0320691518064062,274.0,5.0,6.0
2055_ECE3_SP126,2055.0,0.0214368213850837,1.491694994100904,49.53080795018192,-0.3075087425581534,-0.330323222532364,-8476.934641297725,7364.0,0.2581094709061156,0.0296697258748319,282.0,0.0,10.0
2056_ECE3_SP126,2056.0,0.0210111773972602,1.587444135469445,39.08064116938256,-0.1860920080837263,0.1729875045898268,-4989.0080312977625,7388.0,0.2578303463865738,0.0352139833758038,273.0,1.0,7.0
2057_ECE3_SP126,2057.0,0.0215738156773211,1.5842841748294472,42.87257607433189,-0.2241423415042512,0.0045103781134048,-1945.424041297761,7375.0,0.2517432956958557,0.0307018531002554,144.0,0.0,10.0
2058_ECE3_SP126,2058.0,0.0205934378995433,1.614103678836715,33.63141541946944,0.2722023752451377,-0.2449734715137084,-2680.668461297774,7335.0,0.2739830751354162,0.0330255995207668,208.0,5.0,0.0
2059_ECE3_SP126,2059.0,0.0212647950532724,1.502715638281754,39.37938156151855,0.1819438133285064,-0.7967147482650119,-2872.3284112977744,7529.0,0.2250514563433167,0.0306154677700442,481.0,0.0,0.0
2060_ECE3_SP126,2060.0,0.0198678087519025,1.650566238594302,45.843007921780334,-0.143916773292263,-0.3808495659347262,-2533.099391297718,7324.0,0.2687725756364882,0.0313908467460742,260.0,4.0,6.0
2061_ECE3_SP126,2061.0,0.0206536417808219,1.641791034539246,35.627382686958,0.5007083748976661,0.0022053500566441,3417.323858702221,7525.0,0.261837779490302,0.0317989963476434,266.0,6.0,0.0
2062_ECE3_SP126,2062.0,0.0206150820395738,1.5349952171230297,33.319673121033595,-0.038039900136901,-0.2925373683007617,-3049.395861297779,7299.0,0.2770688448960434,0.0355526329370746,239.0,1.0,0.0
2063_ECE3_SP126,2063.0,0.0215729396499239,1.5288590394340609,50.86703510067685,-0.1294990527661808,-0.0468979807229392,-3355.254831297757,7450.0,0.2487816036711446,0.030217216682788,310.0,6.0,8.0
2064_ECE3_SP126,2064.0,0.0216826127853881,1.5261203690805971,45.51156679044768,0.2993080087253125,-0.4754869654252913,7561.0129287022355,7473.0,0.2761749471020284,0.0341384776605975,277.0,9.0,0.0
2016_MEHR_SP126,2016.0,0.0216927123287671,1.5931508206902971,40.671040706215216,0.0628204513420323,-0.203571264077869,7640.690072979416,7488.0,0.2660387769785998,0.0313655995289194,184.0,0.0,5.0
2017_MEHR_SP126,2017.0,0.0193508289193302,1.784221390830226,47.56990706478464,-0.1008316804439652,0.0093027963504428,-3602.3793770206057,7615.0,0.2552936203904555,0.0309763918712005,323.0,0.0,10.0
2018_MEHR_SP126,2018.0,0.019574353805175,1.7998464716236309,25.927973557266984,0.1746730832079921,-0.2325132101435025,-9009.479017020596,7592.0,0.276559183836308,0.0315353489075274,248.0,0.0,0.0
2019_MEHR_SP126,2019.0,0.020541107305936,1.7177300449931945,36.44573679498427,-0.0153747292844635,-0.4405647910001273,-12384.008977020623,7704.0,0.2699120906749882,0.0340646736293692,210.0,0.0,7.0
2020_MEHR_SP126,2020.0,0.0209754928462709,1.7278371105114143,36.78737081399313,0.087024734822469,-0.2250496906947248,3958.640822979397,7527.0,0.2612195965546549,0.0309285913442812,198.0,1.0,2.0
2021_MEHR_SP126,2021.0,0.0213375451293759,1.681022244170256,41.31576503759632,-0.0679382486866198,-0.5993386062401349,-7261.357937020596,7496.0,0.2466071016858849,0.0307736873666105,368.0,0.0,8.0
2022_MEHR_SP126,2022.0,0.0228155624809741,1.5945629897604134,39.66840236750864,0.0055964376710305,-0.294795711342577,2485.150802979409,7409.0,0.2654541020791313,0.0336870485371134,303.0,0.0,5.0
2023_MEHR_SP126,2023.0,0.0203825497716895,1.711084725254019,41.793604880398334,-0.0373878337976086,-0.4757439960952849,-247.4211470206116,7453.0,0.2608863485050297,0.0355005962863422,434.0,0.0,7.0
2024_MEHR_SP126,2024.0,0.0223188659056316,1.614125599116279,35.815140521673186,0.1043342585965662,-0.4703316086647247,5574.664872979412,7282.0,0.2563063185421979,0.0325528296486451,236.0,1.0,0.0
2025_MEHR_SP126,2025.0,0.0202362251141552,1.6853632548430832,47.76682133276111,-0.4012936547348412,-0.3013393596025735,-3517.4286470205893,7233.0,0.2679094156486661,0.0309836951018874,286.0,0.0,21.0
2026_MEHR_SP126,2026.0,0.0212914694063926,1.664680196822028,41.8327718074966,-0.1890454477757365,-0.5123233879576623,-5384.655747020586,7406.0,0.2450473044614428,0.0285758675774455,206.0,0.0,9.0
2027_MEHR_SP126,2027.0,0.0215038526636225,1.6812499318445109,37.86176641669615,-0.0006035677309445,-0.7369801092713448,-3670.789637020622,7373.0,0.2443643157387321,0.0308134215621464,364.0,0.0,2.0
2028_MEHR_SP126,2028.0,0.0242871384322678,1.4890013387696002,44.37101911815103,0.1833369185564571,-0.5089566755028962,-2909.9579270206004,7520.0,0.2603849953952125,0.0311791524530454,407.0,2.0,3.0
2029_MEHR_SP126,2029.0,0.0201945239726027,1.7044194796621284,43.43134750704022,-0.0365085990967204,-0.4235797464411686,735.5408429794096,7491.0,0.2635436867602846,0.0325202955928402,217.0,1.0,4.0
2030_MEHR_SP126,2030.0,0.0199749859969558,1.7748584853982188,34.824158774233794,-0.0927125327745619,-0.2835908048423183,-12852.7777570206,7545.0,0.2778165600588601,0.0306629568100972,198.0,0.0,7.0
2031_MEHR_SP126,2031.0,0.0194350604261796,1.857300327778575,39.16454240708853,0.204656655853646,-0.4639169862489916,-14356.671337020582,7758.0,0.2679918809224797,0.0336834334382635,218.0,0.0,5.0
2032_MEHR_SP126,2032.0,0.0194957168949771,1.8381442003978463,45.17425293935347,-0.5045542495762148,-0.0344667949553705,-9635.171367020566,7362.0,0.2698469932513859,0.0334152292586841,347.0,0.0,24.0
2033_MEHR_SP126,2033.0,0.0223588799847792,1.5742299129319992,51.727976284060624,-0.2903746258429824,-0.5148404290100244,-8422.413437020607,7477.0,0.2393934956933186,0.0293821437404006,169.0,0.0,19.0
2034_MEHR_SP126,2034.0,0.0205501748097412,1.6968399701040908,47.69125928019361,-0.2986226485236113,-0.5732363834342702,-12779.917307020623,7414.0,0.2526558370057464,0.0317175150753734,239.0,0.0,17.0
2035_MEHR_SP126,2035.0,0.0215457236681887,1.703372292845542,38.48066299540411,-0.1377371031078646,-0.3731020513896017,-7028.059027020576,7375.0,0.2465030373964556,0.0311977856634398,311.0,0.0,8.0
2036_MEHR_SP126,2036.0,0.0221688165144596,1.615621095685509,46.33581340258731,-0.1128456660004516,-0.6011536709284471,-7626.272117020612,7561.0,0.2356172410726744,0.029211910054119,219.0,0.0,8.0
2037_MEHR_SP126,2037.0,0.0202150780060882,1.7801333908266233,41.97546548369566,0.0392256922181928,-0.6619655498844068,-1276.1239470205917,7335.0,0.2682104313531478,0.033553486792887,292.0,0.0,3.0
2038_MEHR_SP126,2038.0,0.022894200456621,1.589816499082827,47.9493688728622,-0.2279958304384811,-0.0153208301500371,-5039.762037020608,7512.0,0.2580408058504903,0.0332032387896963,386.0,0.0,15.0
2039_MEHR_SP126,2039.0,0.0200125121004566,1.7955017720433744,36.98284527232851,0.4451253193290207,-0.2678624231243405,585.8594029794077,7603.0,0.2832321862592127,0.0316787047531663,201.0,4.0,0.0
2040_MEHR_SP126,2040.0,0.0222321694063926,1.5860425711600228,45.60007933002878,0.0944330481691858,-0.6446997175967408,-1875.107327020583,7421.0,0.2640299005721099,0.0345875328640872,194.0,1.0,4.0
2041_MEHR_SP126,2041.0,0.0208091665905631,1.682757560192548,28.95723935070393,0.3287007350229072,-0.2425137516867437,4234.451522979409,7353.0,0.284986357067651,0.0320601570973019,185.0,1.0,0.0
2042_MEHR_SP126,2042.0,0.0225925994672754,1.5714593306723876,52.16484192196946,-0.1380458830789363,0.0297855872090844,12797.198062979422,7280.0,0.2570432996156334,0.0312525505968934,288.0,5.0,11.0
2043_MEHR_SP126,2043.0,0.020938553500761,1.677516686704982,51.08248195481907,0.0458442714503477,-0.5057724485010469,-6514.17140702058,7535.0,0.2570189571615227,0.0305341161185361,206.0,0.0,11.0
2044_MEHR_SP126,2044.0,0.0217677850076103,1.6178160220201925,45.29384938319888,-0.0466793597221758,0.0471513000694354,4386.111212979436,7505.0,0.2696153746241961,0.0351514274539525,276.0,2.0,11.0
2045_MEHR_SP126,2045.0,0.0225208132420091,1.6512209825690176,58.5321358683876,-0.0612623970457286,-0.6117159079987289,-9407.022647020563,7517.0,0.2333228677423856,0.0299579510573006,373.0,1.0,20.0
2046_MEHR_SP126,2046.0,0.0218848299847793,1.6361796050352266,64.03593191879337,-0.0208967635569412,-0.6133496948716561,-3524.1738270205988,7713.0,0.2560695125648539,0.0334479319869718,281.0,1.0,23.0
2047_MEHR_SP126,2047.0,0.0216771238964992,1.7138690761751176,38.05382319843259,0.0744808715115154,-0.7590105495994388,-3926.726507020601,7310.0,0.2501597742512463,0.0314526195378663,238.0,0.0,2.0
2048_MEHR_SP126,2048.0,0.0220446171232876,1.6451912002281257,35.207937066789896,0.0802508191682893,-0.3210520280313158,2106.7307629793977,7434.0,0.2554088483718334,0.0340715870838243,312.0,0.0,3.0
2049_MEHR_SP126,2049.0,0.0225078823439878,1.6067689944256032,31.52473318861918,0.0136244844897187,-0.3937415803427031,11105.2634729794,7306.0,0.239264129568317,0.0307882668188583,335.0,0.0,1.0
2050_MEHR_SP126,2050.0,0.0207428493911719,1.7456074932139,37.55094976997501,-0.1605244961212538,-0.4347165332442118,-3989.562537020588,7441.0,0.2646433473379761,0.0295895605398352,182.0,0.0,4.0
2051_MEHR_SP126,2051.0,0.0205453249619482,1.7281220520024303,44.3895027616698,-0.1115488431662785,-0.6495410322268111,-2604.3743070205915,7393.0,0.251884151780391,0.0324979817286982,306.0,0.0,3.0
2052_MEHR_SP126,2052.0,0.0223060360730593,1.6186597489144476,42.57030487661103,0.160084783167375,-0.5207010520323805,-5463.575677020593,7584.0,0.2344264591214116,0.0316183972260572,425.0,1.0,1.0
2053_MEHR_SP126,2053.0,0.0202897310502283,1.7122455024668095,36.36644764016701,-0.244621787429686,-0.2019391022361039,-6771.256917020592,7506.0,0.2771109683373292,0.0322731308544209,238.0,0.0,9.0
2054_MEHR_SP126,2054.0,0.0246626689497716,1.5247968565544765,48.88135003941535,0.2086743320923184,-0.413491577565888,10928.380352979448,7602.0,0.2496611814260887,0.0322186105538827,310.0,8.0,3.0
2055_MEHR_SP126,2055.0,0.0222188394977168,1.6159235428129042,37.45275319688916,-0.0886890140440687,-0.4058341694935077,10484.777102979404,7153.0,0.2301732869302685,0.0293154116200241,281.0,1.0,1.0
2056_MEHR_SP126,2056.0,0.0221468269406392,1.6602179864831026,37.480307939405904,0.1861863067325957,-0.5142024715126996,623.0840029794036,7515.0,0.2495325858862629,0.031167511577434,249.0,0.0,1.0
2057_MEHR_SP126,2057.0,0.0212207742770167,1.6790007784087917,37.00637373667059,0.0515355866634207,-0.2392233577002085,-2621.789167020592,7464.0,0.2659631194961372,0.0319316976306735,218.0,0.0,6.0
2058_MEHR_SP126,2058.0,0.0220263777777777,1.6570282071381102,36.95615734910316,0.3287924692083239,-0.3633615078300698,5166.937472979434,7439.0,0.2789957011328031,0.0349926742976631,282.0,2.0,2.0
2059_MEHR_SP126,2059.0,0.0193393685692541,1.81040274967121,38.89531950341969,-0.0072492758818653,-0.6284583093465481,-8639.544107020547,7434.0,0.271802502974718,0.0307888759424833,272.0,0.0,6.0
2060_MEHR_SP126,2060.0,0.0206637961948249,1.727236440588252,30.230457256849856,0.2324548707729833,-0.5365479964173372,604.5821129794074,7281.0,0.2584283645393309,0.0316563995744297,206.0,1.0,0.0
2061_MEHR_SP126,2061.0,0.0218802375190258,1.5595719264829,45.85188989316489,-0.2320077286517676,-0.7826285116004668,-7255.839537020567,7298.0,0.2520155563547335,0.0291635038910856,241.0,0.0,11.0
2062_MEHR_SP126,2062.0,0.0219490277777777,1.6257168870664118,40.7421229620776,0.1322570782655218,-0.429614273625531,10400.42341297939,7522.0,0.2666143025840088,0.03561409006745,323.0,1.0,4.0
2063_MEHR_SP126,2063.0,0.023589353348554,1.5278413156913564,56.92476475081637,0.1154600758332312,-0.4133945432312855,4603.302492979411,7728.0,0.223435671093859,0.0289164992053248,263.0,9.0,10.0
2064_MEHR_SP126,2064.0,0.0214930279299847,1.6935312319737552,45.61372903493115,0.1666911868392702,-0.3122699729197613,-1433.0982470205877,7646.0,0.2395588950032347,0.0288373926162533,269.0,1.0,6.0
2016_MRM2_SP126,2016.0,0.0216355733637747,1.478645213972522,45.69394112091854,0.1180390541959085,-0.7999306612978865,8289.313173478466,7446.0,0.2426323135187933,0.0296597726879153,291.0,2.0,0.0
2017_MRM2_SP126,2017.0,0.0218354812024353,1.428126490893391,40.9343057716819,-0.0453118788338477,-0.3142307541923466,-1076.9929365215137,7448.0,0.2777147936344838,0.0331713307016307,277.0,1.0,7.0
2018_MRM2_SP126,2018.0,0.0207275894216133,1.613025596242622,49.41860219814727,-0.1658890874851319,-0.4735023575011499,-1490.3036365215216,7396.0,0.2684321981707703,0.0333201006892532,372.0,0.0,12.0
2019_MRM2_SP126,2019.0,0.0221144377473363,1.4872425321638612,54.65154803851579,-0.3958632161263498,-0.2033808499163707,-4850.0740465215285,7534.0,0.2581539980845098,0.0318181406050831,381.0,0.0,19.0
2020_MRM2_SP126,2020.0,0.0213160514459665,1.5594234802867004,63.46942638210583,-0.1050689667647162,-0.2245502978318607,-11021.745716521553,7706.0,0.2597353916352704,0.031883437780938,414.0,4.0,22.0
2021_MRM2_SP126,2021.0,0.0212277114916286,1.5182841004537138,48.839992758963945,-0.2709707179777512,0.3727231778837687,528.5243734784868,7447.0,0.258594611371161,0.0344347860010596,349.0,5.0,15.0
2022_MRM2_SP126,2022.0,0.0212916347031963,1.52947663952601,40.76073909939426,0.1305413487456725,-0.3852067282829376,348.41735347847936,7548.0,0.2889799584427446,0.0348799718000112,238.0,1.0,5.0
2023_MRM2_SP126,2023.0,0.0202248558599695,1.5147472181517168,43.70564335645404,0.0717323603813991,-0.4311338956343133,2028.3465134784824,7514.0,0.2897868953457396,0.0351170626977116,309.0,1.0,7.0
2024_MRM2_SP126,2024.0,0.0220209178082191,1.4792159154004252,52.83715748480744,-0.0351842770270522,-0.2114793327486017,7733.892473478496,7609.0,0.2639953347667795,0.0341463002705369,309.0,7.0,14.0
2025_MRM2_SP126,2025.0,0.0221524945966514,1.4466073119543654,44.384290895253855,-0.2598737875720678,-0.3838064493781123,2449.2866834784977,7489.0,0.2596632069363575,0.0340880436562215,392.0,0.0,14.0
2026_MRM2_SP126,2026.0,0.0228430686453576,1.412403364017535,53.34159487279343,0.068350303577758,-0.2597792496533491,6019.668223478492,7720.0,0.2618883241237584,0.0313392665350847,212.0,5.0,14.0
2027_MRM2_SP126,2027.0,0.0213687561643835,1.5188634780304835,44.32161032561699,0.4080390772426228,-0.3249916739131469,11715.861573478493,7586.0,0.2385626019713056,0.0323820312187835,354.0,9.0,0.0
2028_MRM2_SP126,2028.0,0.0211435673515981,1.5479280017197086,50.99383148068051,0.1204057548844567,-0.4171370829733782,4192.154193478487,7526.0,0.2842314593370628,0.0343605739762127,282.0,4.0,6.0
2029_MRM2_SP126,2029.0,0.0219096984779299,1.4410751968404234,42.859653031871446,0.043279870912504,-0.3617042226617277,724.5557934784856,7526.0,0.2491905102814882,0.032860016949513,385.0,2.0,3.0
2030_MRM2_SP126,2030.0,0.0215974843226788,1.4558891498004227,37.43141630592853,0.0401668345262932,0.0561254076217974,2967.925523478515,7484.0,0.2847572965204044,0.0328948709439858,191.0,2.0,6.0
2031_MRM2_SP126,2031.0,0.0223007977168949,1.4859543246497346,34.91459171343346,-0.1936076395562539,-0.0103050084339741,1665.8033434784822,7347.0,0.2691476228641016,0.0316195782886758,341.0,0.0,5.0
2032_MRM2_SP126,2032.0,0.0221378505327245,1.442179188684607,50.72244225236291,0.1055595668881443,-0.2550337764483692,992.7777734784796,7539.0,0.251169243698545,0.0343718923207957,409.0,6.0,14.0
2033_MRM2_SP126,2033.0,0.0220668719178082,1.4304566240296557,49.17899836499839,-0.2503644515631263,-0.4634743967610486,2759.874943478502,7351.0,0.250877049612462,0.0304797636770171,297.0,0.0,17.0
2034_MRM2_SP126,2034.0,0.0215263598173515,1.4717199449150502,55.8626327211549,-0.1777245171654829,0.1818957500557942,4271.9115734785,7593.0,0.2395257512399944,0.030925040997258,370.0,7.0,13.0
2035_MRM2_SP126,2035.0,0.0225950641552511,1.483686859786723,43.38742887925313,-0.0687191491050905,-0.0943273828939177,2202.597843478495,7382.0,0.2628373218277073,0.0342170965990961,345.0,3.0,10.0
2036_MRM2_SP126,2036.0,0.0217982638508371,1.473567067249329,69.65578378197722,-0.436597002797084,-0.0089429145548027,-9896.19657652148,7589.0,0.2543878670193198,0.031418941982227,239.0,4.0,32.0
2037_MRM2_SP126,2037.0,0.0216063156773211,1.5282464088272554,41.672422354853154,0.0554325699787776,-0.3889902656841713,2852.15609347848,7504.0,0.2726187167611726,0.0341992303826985,364.0,3.0,4.0
2038_MRM2_SP126,2038.0,0.0229709379756468,1.421417082609819,67.95952697787546,-0.3252263487038512,0.3937175739488312,-3192.194966521531,7743.0,0.2403459990232269,0.0321507039066761,387.0,4.0,19.0
2039_MRM2_SP126,2039.0,0.0224110054033485,1.4287635936169667,70.55130009948647,0.0300182011228495,-0.5732233929607653,-4448.222696521512,7755.0,0.233672069008385,0.0312652062174786,298.0,8.0,26.0
2040_MRM2_SP126,2040.0,0.0219261171993911,1.4465523194402612,44.0201157170804,-0.4159139613061471,0.5540963130685226,6215.102913478482,7373.0,0.2451021407821796,0.0291406204773786,242.0,2.0,17.0
2041_MRM2_SP126,2041.0,0.0226403732115677,1.5067525149272922,49.48750416227716,0.1805729773316594,-0.63809402441498,-2868.536066521512,7616.0,0.2662798571501059,0.0331491516967726,292.0,0.0,4.0
2042_MRM2_SP126,2042.0,0.0220364372907153,1.4284111638044148,38.10630686651015,-0.0850636794661462,-0.4731146551048351,1470.2810734784882,7329.0,0.2560164308203625,0.0332927360116003,419.0,0.0,5.0
2043_MRM2_SP126,2043.0,0.0207150926179604,1.514674039411323,41.29618366045643,0.1506113073189819,-0.3796752126619083,-1520.6159565215085,7478.0,0.2745186099630855,0.0321677717399217,240.0,2.0,4.0
2044_MRM2_SP126,2044.0,0.021959958066971,1.4460256436338474,45.61296254763102,0.0842944800678882,-0.2995035592634303,2137.6733834784745,7621.0,0.2403974907206555,0.031243531537255,313.0,2.0,8.0
2045_MRM2_SP126,2045.0,0.0240324508371385,1.4002290132261588,82.1918079186027,-0.3529969147310947,-0.4451796376969064,-12388.53490652148,7547.0,0.2386551252045515,0.027269119590967,293.0,3.0,46.0
2046_MRM2_SP126,2046.0,0.0214292558599695,1.498822239274784,47.88027502594328,-0.0961228027190643,0.034210103228776,6667.140863478485,7429.0,0.2767055666298791,0.0335192494413537,271.0,2.0,11.0
2047_MRM2_SP126,2047.0,0.0226897798325723,1.42976979441385,47.83673042459544,0.2038624894974186,-0.2653674973934103,-1640.1155165215127,7784.0,0.2233902203955296,0.0300881936827545,359.0,4.0,8.0
2048_MRM2_SP126,2048.0,0.022231303652968,1.472839221217215,48.13148605617422,-0.1158687176160179,-0.4272736033464137,-135.90488652151166,7452.0,0.2431907115728583,0.0312964387024526,238.0,0.0,11.0
2049_MRM2_SP126,2049.0,0.0206499672754946,1.5439828204974138,55.98081494223729,-0.1354795559090919,-0.4149455322532671,-4230.575556521524,7435.0,0.2626276733391686,0.0338190395176725,287.0,2.0,20.0
2050_MRM2_SP126,2050.0,0.0226294608828006,1.4408696673714243,51.74645295409629,0.1172676631633394,-0.4480888303502892,-1678.2463565215176,7583.0,0.2225977641410105,0.0296311984949194,384.0,3.0,7.0
2051_MRM2_SP126,2051.0,0.0213521411719939,1.493975405433818,33.20461683714298,0.1106720641170258,-0.1935988007898585,3800.994523478501,7413.0,0.2592614604406895,0.0335190660046876,276.0,2.0,0.0
2052_MRM2_SP126,2052.0,0.0216819469558599,1.516821830383032,43.98181395467503,-0.0409468140327629,-0.3919943856343884,-1055.3660865215222,7502.0,0.2596814281183798,0.0331083552042934,249.0,1.0,5.0
2053_MRM2_SP126,2053.0,0.0216897460426179,1.4935939258724706,54.585851383911525,-0.1389380655844152,-0.347800970471801,-573.5801665215125,7511.0,0.2406714229554362,0.0318466644046933,374.0,4.0,17.0
2054_MRM2_SP126,2054.0,0.0223578,1.4754314768143668,47.639529540470605,0.3471337164616247,-0.1235952849841188,4085.292433478485,7687.0,0.2927123786708274,0.0366621862778082,345.0,9.0,3.0
2055_MRM2_SP126,2055.0,0.0218612143835616,1.4601109231301357,50.45423518687576,0.2808794569581448,-0.2115886347792739,2498.3056134784924,7803.0,0.2400721822125813,0.0318519308399105,371.0,5.0,12.0
2056_MRM2_SP126,2056.0,0.0223051340943683,1.4500542358140105,50.70603298206645,-0.0283957782187389,-0.1289887385606318,338.7258834784909,7573.0,0.2418396612753865,0.0315138851378337,336.0,2.0,8.0
2057_MRM2_SP126,2057.0,0.0219402047945205,1.5111483392350202,45.54327044130617,0.0050378268043411,-0.4830375207086108,-381.0905665215107,7460.0,0.2747327740102244,0.0325890471010779,248.0,1.0,6.0
2058_MRM2_SP126,2058.0,0.0217987391933028,1.4986567747812087,39.5380290349402,0.0141987959524191,-0.6923026791623181,2346.5444534784915,7372.0,0.2780032915096853,0.034574105598053,349.0,0.0,2.0
2059_MRM2_SP126,2059.0,0.0225070261796042,1.4899114575049657,48.00658006192469,0.1947428858752775,-0.6032200687440641,4411.719813478475,7560.0,0.2712743877535487,0.0348762993449794,341.0,4.0,2.0
2060_MRM2_SP126,2060.0,0.0219744984779299,1.507747766435212,51.78521065895847,0.0097198204395072,-0.6724588378699283,5132.013803478469,7457.0,0.2461155519782826,0.033377071792964,379.0,3.0,4.0
2061_MRM2_SP126,2061.0,0.022061855783866,1.4946199204820156,56.29745123019014,0.1796793433940878,-0.4090886451300335,4496.033663478495,7460.0,0.2534380844972155,0.0336529575382736,434.0,6.0,7.0
2062_MRM2_SP126,2062.0,0.0203564836377473,1.5814020615421471,38.99512239511904,0.4752952411795799,-0.1553940900877215,-2810.8464665215224,7775.0,0.2963409410511093,0.0336399044366482,216.0,2.0,0.0
2063_MRM2_SP126,2063.0,0.0210272411719939,1.5144903856605232,41.323342464967,0.158988335949526,-0.4952036019467591,-272.02036652150974,7456.0,0.2539351168702667,0.0356848829947557,402.0,1.0,3.0
2064_MRM2_SP126,2064.0,0.0229104207762557,1.4440279322114231,58.10222551955258,-0.4705588009169725,0.0485786610439005,-4319.006766521524,7365.0,0.2657221712651114,0.0330900189992544,345.0,0.0,28.0
2016_AWCM_SP245,2016.0,0.0193365557077625,1.802569799533713,29.85949985332128,0.004782796570697,0.0641139430656569,-8808.259295093756,7426.0,0.2803126156841851,0.0343683204349439,363.0,0.0,3.0
2017_AWCM_SP245,2017.0,0.0216603447488584,1.613935885774686,53.50184042476984,0.4290781336874628,-0.3075342888534385,-6966.351175093728,7734.0,0.2754796766246781,0.0344030980779623,309.0,11.0,4.0
2018_AWCM_SP245,2018.0,0.0221745939878234,1.60606964177899,40.59707961629323,-0.1452907698965318,-0.0349949285887749,-345.706275093744,7404.0,0.2703303367330111,0.03562846125059,299.0,2.0,6.0
2019_AWCM_SP245,2019.0,0.0213719486301369,1.6848978480116985,39.197983192131936,-0.0167276331994983,0.2975526990065198,1009.448504906274,7343.0,0.257258523588436,0.0316022969178333,298.0,4.0,6.0
2020_AWCM_SP245,2020.0,0.0233574756468797,1.503806015385274,58.72889663871275,-0.2539678372908184,-0.1889521470325159,-3278.1611550937687,7474.0,0.2621229489287209,0.0368308588450879,430.0,3.0,19.0
2021_AWCM_SP245,2021.0,0.0215964841704718,1.612042918284545,52.240335304644674,-0.3789029846499069,0.0581883384980153,-13034.697265093722,7598.0,0.2796461406299552,0.0338475359174785,167.0,0.0,25.0
2022_AWCM_SP245,2022.0,0.020803709893455,1.691488093873377,40.889915773698775,0.1037690922515392,-0.2669274500005336,-3010.3466550937483,7475.0,0.2694807146427167,0.0316817886290988,264.0,0.0,6.0
2023_AWCM_SP245,2023.0,0.0216207282343987,1.6421033211778375,42.37969467144253,-0.1159687145688386,-0.5109681431636428,-7491.26120509374,7320.0,0.2804098753916606,0.0348598521930176,267.0,0.0,9.0
2024_AWCM_SP245,2024.0,0.0203894302891933,1.6918770930310678,46.78264213223535,-0.100927450700924,-0.4071846776941745,-5172.081125093748,7341.0,0.2503466878892821,0.0340442392606832,387.0,2.0,8.0
2025_AWCM_SP245,2025.0,0.0214746967275494,1.6152012553709805,52.76537935705189,-0.3283028043434841,-0.4532597339805222,-12940.677145093734,7476.0,0.2682277245119305,0.0355955226103628,330.0,0.0,23.0
2026_AWCM_SP245,2026.0,0.0218006505327245,1.6660032266789326,41.96214316685535,0.1495125972067517,-0.3377855432898822,-4892.546385093729,7610.0,0.238926,0.0317072612123988,337.0,1.0,3.0
2027_AWCM_SP245,2027.0,0.0220399329528158,1.612762345353355,38.03487159861199,0.2923960272882347,-0.2516977107600797,2847.5908849062503,7490.0,0.2555194509393513,0.0302699130265591,265.0,5.0,1.0
2028_AWCM_SP245,2028.0,0.0213976,1.6839786476126752,52.20810292809695,0.183605093626964,0.0358357870585908,-12521.328455093748,7534.0,0.2464468161636919,0.0337747393088205,345.0,8.0,14.0
2029_AWCM_SP245,2029.0,0.0222217937595129,1.6064700615886058,44.79323146606236,0.2031128872688422,-0.1476432698752745,-1461.6396550937511,7434.0,0.2518107830802603,0.0306337959605453,304.0,7.0,4.0
2030_AWCM_SP245,2030.0,0.0228132458143074,1.625212763288191,52.15398042167071,-0.2688668355172477,-0.4838205789481238,-6292.441535093761,7333.0,0.2602622092577794,0.0333919124584944,359.0,1.0,17.0
2031_AWCM_SP245,2031.0,0.0205015706240487,1.7009202831789771,36.72335932767264,0.1135320541576235,-0.6100714144097608,-6247.644415093744,7481.0,0.2529956946378963,0.0329982347096215,381.0,0.0,1.0
